filename,width,height,class,xmin,ymin,xmax,ymax
VID_20180108_205429_0007 29698.jpg,1920,1080,ball,1378,587,1421,637
VID_20180108_205429_0007 29699.jpg,1920,1080,ball,1398,617,1448,668
VID_20180108_205429_0007 29700.jpg,1920,1080,ball,1419,638,1464,692
VID_20180108_205429_0007 29701.jpg,1920,1080,ball,1439,668,1485,722
VID_20180108_205429_0007 29702.jpg,1920,1080,ball,1459,692,1500,751
VID_20180108_205429_0007 29703.jpg,1920,1080,ball,1468,721,1533,786
VID_20180108_205429_0007 29704.jpg,1920,1080,ball,1494,736,1539,786
VID_20180108_205429_0007 29705.jpg,1920,1080,ball,1495,719,1535,768
VID_20180108_205429_0007 29706.jpg,1920,1080,ball,1500,707,1541,750
VID_20180108_205429_0007 29707.jpg,1920,1080,ball,1500,686,1537,730
VID_20180108_205429_0007 29708.jpg,1920,1080,ball,1507,676,1539,716
VID_20180108_205429_0007 29709.jpg,1920,1080,ball,1502,662,1538,699
VID_20180108_205429_0007 29710.jpg,1920,1080,ball,1498,641,1535,680
VID_20180108_205429_0007 29711.jpg,1920,1080,ball,1505,630,1538,665
VID_20180108_205429_0007 29712.jpg,1920,1080,ball,1504,619,1543,665
VID_20180108_205429_0007 29713.jpg,1920,1080,ball,1504,611,1536,647
VID_20180108_205429_0007 29715.jpg,1920,1080,ball,1504,597,1529,632
VID_20180108_205429_0007 29716.jpg,1920,1080,ball,1501,583,1532,624
VID_20180108_205429_0007 29717.jpg,1920,1080,ball,1492,572,1528,613
VID_20180108_205429_0007 29719.jpg,1920,1080,ball,1488,557,1527,601
VID_20180108_205429_0007 29720.jpg,1920,1080,ball,1482,549,1520,593
VID_20180108_205429_0007 29721.jpg,1920,1080,ball,1480,544,1522,583
VID_20180108_205429_0007 29723.jpg,1920,1080,ball,1474,523,1513,563
VID_20180108_205429_0007 29724.jpg,1920,1080,ball,1474,515,1516,557
VID_20180108_205429_0007 29725.jpg,1920,1080,ball,1471,507,1515,549
VID_20180108_205429_0007 29726.jpg,1920,1080,ball,1471,506,1506,545
VID_20180108_205429_0007 29727.jpg,1920,1080,ball,1462,493,1503,532
VID_20180108_205429_0007 29728.jpg,1920,1080,ball,1468,482,1500,522
VID_20180108_205429_0007 29730.jpg,1920,1080,ball,1463,468,1496,502
VID_20180108_205429_0007 29731.jpg,1920,1080,ball,1453,457,1498,506
VID_20180108_205429_0007 29732.jpg,1920,1080,ball,1456,453,1491,488
VID_20180108_205429_0007 29733.jpg,1920,1080,ball,1449,443,1497,484
VID_20180108_205429_0007 29734.jpg,1920,1080,ball,1450,435,1488,476
VID_20180108_205429_0007 29735.jpg,1920,1080,ball,1447,430,1489,468
VID_20180108_205429_0007 29736.jpg,1920,1080,ball,1447,419,1487,462
VID_20180108_205429_0007 29737.jpg,1920,1080,ball,1443,411,1483,451
VID_20180108_205429_0007 29738.jpg,1920,1080,ball,1442,402,1482,444
VID_20180108_205429_0007 29740.jpg,1920,1080,ball,1437,386,1474,425
VID_20180108_205429_0007 29742.jpg,1920,1080,ball,1429,373,1473,415
VID_20180108_205429_0007 29743.jpg,1920,1080,ball,1432,364,1470,406
VID_20180108_205429_0007 29744.jpg,1920,1080,ball,1427,355,1468,396
VID_20180108_205429_0007 29745.jpg,1920,1080,ball,1423,345,1468,388
VID_20180108_205429_0007 29746.jpg,1920,1080,ball,1419,343,1467,384
VID_20180108_205429_0007 29747.jpg,1920,1080,ball,1414,334,1465,379
VID_20180108_205429_0007 29750.jpg,1920,1080,ball,1409,306,1455,352
VID_20180108_205429_0007 29752.jpg,1920,1080,ball,1406,292,1449,335
VID_20180108_205429_0007 29754.jpg,1920,1080,ball,1403,279,1450,318
VID_20180108_205429_0007 29755.jpg,1920,1080,ball,1402,269,1446,311
VID_20180108_205429_0007 29756.jpg,1920,1080,ball,1398,263,1439,302
VID_20180108_205429_0007 29757.jpg,1920,1080,ball,1396,256,1440,299
VID_20180108_205429_0007 29758.jpg,1920,1080,ball,1396,249,1433,288
VID_20180108_205429_0007 29759.jpg,1920,1080,ball,1390,241,1437,279
VID_20180108_205429_0007 29760.jpg,1920,1080,ball,1389,229,1429,274
VID_20180108_205429_0007 29761.jpg,1920,1080,ball,1383,231,1426,264
VID_20180108_205429_0007 29762.jpg,1920,1080,ball,1386,220,1423,262
VID_20180108_205429_0007 29763.jpg,1920,1080,ball,1383,222,1418,257
VID_20180108_205429_0007 29765.jpg,1920,1080,ball,1365,226,1412,273
VID_20180108_205429_0007 29768.jpg,1920,1080,ball,1376,239,1411,277
VID_20180108_205429_0007 29486.jpg,1920,1080,ball,741,475,778,505
VID_20180108_205429_0007 29487.jpg,1920,1080,ball,740,477,782,508
VID_20180108_205429_0007 29488.jpg,1920,1080,ball,745,478,778,512
VID_20180108_205429_0007 29489.jpg,1920,1080,ball,742,482,780,512
VID_20180108_205429_0007 29490.jpg,1920,1080,ball,738,482,778,514
VID_20180108_205429_0007 29491.jpg,1920,1080,ball,736,480,780,517
VID_20180108_205429_0007 29492.jpg,1920,1080,ball,740,487,776,520
VID_20180108_205429_0007 29493.jpg,1920,1080,ball,741,486,776,516
VID_20180108_205429_0007 29494.jpg,1920,1080,ball,737,489,775,511
VID_20180108_205429_0007 29495.jpg,1920,1080,ball,742,493,771,524
VID_20180108_205429_0007 29496.jpg,1920,1080,ball,740,497,775,528
VID_20180108_205429_0007 29498.jpg,1920,1080,ball,736,492,777,533
VID_20180108_205429_0007 29499.jpg,1920,1080,ball,741,496,772,530
VID_20180108_205429_0007 29500.jpg,1920,1080,ball,735,497,774,536
VID_20180108_205429_0007 29501.jpg,1920,1080,ball,736,498,776,538
VID_20180108_205429_0007 29502.jpg,1920,1080,ball,738,501,774,541
VID_20180108_205429_0007 29503.jpg,1920,1080,ball,739,505,769,535
VID_20180108_205429_0007 29504.jpg,1920,1080,ball,736,503,769,539
VID_20180108_205429_0007 29505.jpg,1920,1080,ball,736,506,772,542
VID_20180108_205429_0007 29506.jpg,1920,1080,ball,736,504,769,544
VID_20180108_205429_0007 29508.jpg,1920,1080,ball,732,508,764,546
VID_20180108_205429_0007 29509.jpg,1920,1080,ball,734,511,766,547
VID_20180108_205429_0007 29510.jpg,1920,1080,ball,732,513,770,551
VID_20180108_205429_0007 29511.jpg,1920,1080,ball,736,515,764,550
VID_20180108_205429_0007 29512.jpg,1920,1080,ball,735,517,763,549
VID_20180108_205429_0007 29513.jpg,1920,1080,ball,736,517,763,559
VID_20180108_205429_0007 29514.jpg,1920,1080,ball,736,517,760,556
VID_20180108_205429_0007 29515.jpg,1920,1080,ball,734,519,758,555
VID_20180108_205429_0007 29516.jpg,1920,1080,ball,721,521,760,559
VID_20180108_205429_0007 29517.jpg,1920,1080,ball,717,520,761,561
VID_20180108_205429_0007 29518.jpg,1920,1080,ball,723,526,761,559
VID_20180108_205429_0007 29520.jpg,1920,1080,ball,716,528,763,566
VID_20180108_205429_0007 29521.jpg,1920,1080,ball,715,529,759,566
VID_20180108_205429_0007 29523.jpg,1920,1080,ball,717,530,758,573
VID_20180108_205429_0007 29524.jpg,1920,1080,ball,715,530,758,568
VID_20180108_205429_0007 29525.jpg,1920,1080,ball,714,536,756,568
VID_20180108_205429_0007 29527.jpg,1920,1080,ball,711,535,752,571
VID_20180108_205429_0007 29529.jpg,1920,1080,ball,711,540,750,572
VID_20180108_205429_0007 29530.jpg,1920,1080,ball,710,535,750,575
VID_20180108_205429_0007 29531.jpg,1920,1080,ball,709,537,749,570
VID_20180108_205429_0007 29532.jpg,1920,1080,ball,706,533,749,569
VID_20180108_205429_0007 29533.jpg,1920,1080,ball,705,535,748,568
VID_20180108_205429_0007 29534.jpg,1920,1080,ball,705,533,746,568
VID_20180108_205429_0007 29536.jpg,1920,1080,ball,707,533,742,570
VID_20180108_205429_0007 29537.jpg,1920,1080,ball,701,534,745,570
VID_20180108_205429_0007 29538.jpg,1920,1080,ball,703,530,744,568
VID_20180108_205429_0007 29539.jpg,1920,1080,ball,702,532,746,569
VID_20180108_205429_0007 29540.jpg,1920,1080,ball,700,526,741,564
VID_20180108_205429_0007 29541.jpg,1920,1080,ball,702,528,739,562
VID_20180108_205429_0007 29542.jpg,1920,1080,ball,700,527,739,570
VID_20180108_205429_0007 29543.jpg,1920,1080,ball,699,526,735,562
VID_20180108_205429_0007 29544.jpg,1920,1080,ball,702,526,736,564
VID_20180108_205429_0007 29546.jpg,1920,1080,ball,695,528,735,564
VID_20180108_205429_0007 29547.jpg,1920,1080,ball,698,526,733,562
VID_20180108_205429_0007 29548.jpg,1920,1080,ball,702,525,729,562
VID_20180108_205429_0007 29549.jpg,1920,1080,ball,697,522,737,565
VID_20180108_205429_0007 29551.jpg,1920,1080,ball,681,520,726,563
VID_20180108_205429_0007 29553.jpg,1920,1080,ball,667,524,706,558
VID_20180108_205429_0007 29554.jpg,1920,1080,ball,653,523,696,558
VID_20180108_205429_0007 29555.jpg,1920,1080,ball,649,523,688,559
VID_20180108_205429_0007 29556.jpg,1920,1080,ball,634,522,682,564
VID_20180108_205429_0007 29559.jpg,1920,1080,ball,638,520,679,556
VID_20180108_205429_0007 29560.jpg,1920,1080,ball,649,520,686,555
VID_20180108_205429_0007 29561.jpg,1920,1080,ball,661,519,702,559
VID_20180108_205429_0007 29562.jpg,1920,1080,ball,669,518,712,562
VID_20180108_205429_0007 29565.jpg,1920,1080,ball,702,517,739,559
VID_20180108_205429_0007 29566.jpg,1920,1080,ball,707,521,738,553
VID_20180108_205429_0007 29590.jpg,1920,1080,ball,718,518,756,549
VID_20180108_205429_0007 29591.jpg,1920,1080,ball,716,519,756,552
VID_20180108_205429_0007 29594.jpg,1920,1080,ball,716,518,755,555
VID_20180108_205429_0007 29595.jpg,1920,1080,ball,717,520,757,559
VID_20180108_205429_0007 29596.jpg,1920,1080,ball,716,519,757,557
VID_20180108_205429_0007 29597.jpg,1920,1080,ball,715,520,755,556
VID_20180108_205429_0007 29598.jpg,1920,1080,ball,717,519,760,559
VID_20180108_205429_0007 29599.jpg,1920,1080,ball,718,517,756,559
VID_20180108_205429_0007 29601.jpg,1920,1080,ball,717,522,759,556
VID_20180108_205429_0007 29602.jpg,1920,1080,ball,716,517,757,556
VID_20180108_205429_0007 29603.jpg,1920,1080,ball,718,520,756,557
VID_20180108_205429_0007 29604.jpg,1920,1080,ball,718,524,760,559
VID_20180108_205429_0007 29605.jpg,1920,1080,ball,718,518,756,557
VID_20180108_205429_0007 29606.jpg,1920,1080,ball,721,520,757,556
VID_20180108_205429_0007 29607.jpg,1920,1080,ball,718,517,756,553
VID_20180108_205429_0007 29608.jpg,1920,1080,ball,717,519,761,559
VID_20180108_205429_0007 21882.jpg,1920,1080,ball,937,383,971,421
VID_20180108_205429_0007 21883.jpg,1920,1080,ball,934,388,980,427
VID_20180108_205429_0007 21884.jpg,1920,1080,ball,938,393,972,430
VID_20180108_205429_0007 21885.jpg,1920,1080,ball,938,395,975,431
VID_20180108_205429_0007 21887.jpg,1920,1080,ball,936,401,974,439
VID_20180108_205429_0007 21888.jpg,1920,1080,ball,940,406,972,438
VID_20180108_205429_0007 21889.jpg,1920,1080,ball,937,409,974,448
VID_20180108_205429_0007 21890.jpg,1920,1080,ball,938,411,969,443
VID_20180108_205429_0007 21891.jpg,1920,1080,ball,939,407,972,442
VID_20180108_205429_0007 21892.jpg,1920,1080,ball,943,403,967,436
VID_20180108_205429_0007 21893.jpg,1920,1080,ball,940,398,971,436
VID_20180108_205429_0007 21895.jpg,1920,1080,ball,942,390,977,423
VID_20180108_205429_0007 21897.jpg,1920,1080,ball,946,378,979,423
VID_20180108_205429_0007 21898.jpg,1920,1080,ball,942,369,982,414
VID_20180108_205429_0007 21899.jpg,1920,1080,ball,946,371,983,410
VID_20180108_205429_0007 21903.jpg,1920,1080,ball,950,349,987,390
VID_20180108_205429_0007 21904.jpg,1920,1080,ball,953,347,989,387
VID_20180108_205429_0007 21905.jpg,1920,1080,ball,952,345,986,384
VID_20180108_205429_0007 21906.jpg,1920,1080,ball,952,339,989,376
VID_20180108_205429_0007 21907.jpg,1920,1080,ball,953,334,992,376
VID_20180108_205429_0007 21908.jpg,1920,1080,ball,956,333,994,372
VID_20180108_205429_0007 21910.jpg,1920,1080,ball,955,322,998,363
VID_20180108_205429_0007 21911.jpg,1920,1080,ball,957,319,992,355
VID_20180108_205429_0007 26572.jpg,1920,1080,ball,1158,498,1193,529
VID_20180108_205429_0007 26574.jpg,1920,1080,ball,1194,493,1246,531
VID_20180108_205429_0007 26575.jpg,1920,1080,ball,1214,493,1258,531
VID_20180108_205429_0007 26576.jpg,1920,1080,ball,1240,492,1284,531
VID_20180108_205429_0007 26577.jpg,1920,1080,ball,1260,487,1305,529
VID_20180108_205429_0007 26578.jpg,1920,1080,ball,1275,487,1325,530
VID_20180108_205429_0007 26579.jpg,1920,1080,ball,1292,488,1347,522
VID_20180108_205429_0007 26580.jpg,1920,1080,ball,1317,482,1369,529
VID_20180108_205429_0007 26581.jpg,1920,1080,ball,1334,483,1387,529
VID_20180108_205429_0007 26582.jpg,1920,1080,ball,1352,478,1405,521
VID_20180108_205429_0007 26584.jpg,1920,1080,ball,1402,483,1445,519
VID_20180108_205429_0007 26585.jpg,1920,1080,ball,1419,484,1468,520
VID_20180108_205429_0007 26586.jpg,1920,1080,ball,1435,481,1484,519
VID_20180108_205429_0007 26587.jpg,1920,1080,ball,1454,474,1490,517
VID_20180108_205429_0007 26588.jpg,1920,1080,ball,1461,471,1502,505
VID_20180108_205429_0007 26591.jpg,1920,1080,ball,1490,453,1536,492
VID_20180108_205429_0007 26592.jpg,1920,1080,ball,1506,449,1542,480
VID_20180108_205429_0007 26593.jpg,1920,1080,ball,1509,439,1555,478
VID_20180108_205429_0007 26594.jpg,1920,1080,ball,1521,436,1560,473
VID_20180108_205429_0007 26596.jpg,1920,1080,ball,1540,430,1574,460
VID_20180108_205429_0007 26597.jpg,1920,1080,ball,1549,429,1576,457
VID_20180108_205429_0007 26598.jpg,1920,1080,ball,1556,427,1576,449
VID_20180108_205429_0007 29442.jpg,1920,1080,ball,755,415,789,450
VID_20180108_205429_0007 29443.jpg,1920,1080,ball,753,414,792,450
VID_20180108_205429_0007 29444.jpg,1920,1080,ball,751,419,795,448
VID_20180108_205429_0007 29445.jpg,1920,1080,ball,750,416,798,452
VID_20180108_205429_0007 29447.jpg,1920,1080,ball,751,413,798,453
VID_20180108_205429_0007 29448.jpg,1920,1080,ball,755,413,796,451
VID_20180108_205429_0007 29449.jpg,1920,1080,ball,757,416,789,450
VID_20180108_205429_0007 29450.jpg,1920,1080,ball,757,418,796,454
VID_20180108_205429_0007 29451.jpg,1920,1080,ball,755,415,793,454
VID_20180108_205429_0007 29452.jpg,1920,1080,ball,758,420,795,456
VID_20180108_205429_0007 29454.jpg,1920,1080,ball,757,420,795,455
VID_20180108_205429_0007 29455.jpg,1920,1080,ball,754,423,794,455
VID_20180108_205429_0007 29457.jpg,1920,1080,ball,756,421,792,462
VID_20180108_205429_0007 29458.jpg,1920,1080,ball,757,426,792,459
VID_20180108_205429_0007 29459.jpg,1920,1080,ball,760,427,792,462
VID_20180108_205429_0007 29461.jpg,1920,1080,ball,751,428,793,466
VID_20180108_205429_0007 29462.jpg,1920,1080,ball,753,428,793,468
VID_20180108_205429_0007 29463.jpg,1920,1080,ball,750,434,797,470
VID_20180108_205429_0007 29464.jpg,1920,1080,ball,755,435,793,469
VID_20180108_205429_0007 29465.jpg,1920,1080,ball,753,436,792,474
VID_20180108_205429_0007 29466.jpg,1920,1080,ball,754,440,790,473
VID_20180108_205429_0007 29467.jpg,1920,1080,ball,754,443,790,476
VID_20180108_205429_0007 29468.jpg,1920,1080,ball,752,441,791,478
VID_20180108_205429_0007 29469.jpg,1920,1080,ball,750,444,790,478
VID_20180108_205429_0007 29470.jpg,1920,1080,ball,754,448,790,487
VID_20180108_205429_0007 29471.jpg,1920,1080,ball,753,447,787,481
VID_20180108_205429_0007 29473.jpg,1920,1080,ball,753,451,789,488
VID_20180108_205429_0007 29474.jpg,1920,1080,ball,750,456,786,487
VID_20180108_205429_0007 29476.jpg,1920,1080,ball,750,459,787,493
VID_20180108_205429_0007 29479.jpg,1920,1080,ball,745,460,789,499
VID_20180108_205429_0007 29480.jpg,1920,1080,ball,745,463,787,506
VID_20180108_205429_0007 29481.jpg,1920,1080,ball,752,464,785,502
VID_20180108_205429_0007 29482.jpg,1920,1080,ball,746,469,784,502
VID_20180108_205429_0007 29483.jpg,1920,1080,ball,750,469,782,506
VID_20180108_205429_0007 29484.jpg,1920,1080,ball,743,470,786,505
VID_20180108_205429_0007 19004.jpg,1920,1080,ball,930,454,974,491
VID_20180108_205429_0007 19005.jpg,1920,1080,ball,928,455,969,499
VID_20180108_205429_0007 19007.jpg,1920,1080,ball,917,464,958,494
VID_20180108_205429_0007 19008.jpg,1920,1080,ball,921,466,962,508
VID_20180108_205429_0007 19009.jpg,1920,1080,ball,917,470,957,498
VID_20180108_205429_0007 19010.jpg,1920,1080,ball,915,469,949,511
VID_20180108_205429_0007 19011.jpg,1920,1080,ball,917,471,953,518
VID_20180108_205429_0007 19012.jpg,1920,1080,ball,914,475,944,517
VID_20180108_205429_0007 19013.jpg,1920,1080,ball,911,475,953,514
VID_20180108_205429_0007 19014.jpg,1920,1080,ball,914,481,951,512
VID_20180108_205429_0007 19016.jpg,1920,1080,ball,914,481,953,515
VID_20180108_205429_0007 19017.jpg,1920,1080,ball,919,478,956,520
VID_20180108_205429_0007 19019.jpg,1920,1080,ball,911,478,950,519
VID_20180108_205429_0007 19022.jpg,1920,1080,ball,917,479,952,520
VID_20180108_205429_0007 19025.jpg,1920,1080,ball,914,481,950,518
VID_20180108_205429_0007 19027.jpg,1920,1080,ball,913,481,949,518
VID_20180108_205429_0007 19028.jpg,1920,1080,ball,917,473,950,520
VID_20180108_205429_0007 19029.jpg,1920,1080,ball,915,478,948,516
VID_20180108_205429_0007 19030.jpg,1920,1080,ball,918,480,952,513
VID_20180108_205429_0007 19031.jpg,1920,1080,ball,917,481,948,517
VID_20180108_205429_0007 21809.jpg,1920,1080,ball,981,305,1014,342
VID_20180108_205429_0007 21810.jpg,1920,1080,ball,984,300,1020,342
VID_20180108_205429_0007 21811.jpg,1920,1080,ball,981,293,1020,338
VID_20180108_205429_0007 21812.jpg,1920,1080,ball,987,294,1021,334
VID_20180108_205429_0007 21813.jpg,1920,1080,ball,989,285,1017,324
VID_20180108_205429_0007 21814.jpg,1920,1080,ball,985,285,1020,320
VID_20180108_205429_0007 21815.jpg,1920,1080,ball,985,278,1020,312
VID_20180108_205429_0007 21816.jpg,1920,1080,ball,988,274,1040,316
VID_20180108_205429_0007 21817.jpg,1920,1080,ball,1024,274,1074,306
VID_20180108_205429_0007 21818.jpg,1920,1080,ball,1051,271,1096,307
VID_20180108_205429_0007 21819.jpg,1920,1080,ball,1054,267,1108,305
VID_20180108_205429_0007 21820.jpg,1920,1080,ball,1053,258,1114,301
VID_20180108_205429_0007 21821.jpg,1920,1080,ball,1045,259,1089,292
VID_20180108_205429_0007 21822.jpg,1920,1080,ball,1037,256,1077,295
VID_20180108_205429_0007 21824.jpg,1920,1080,ball,1028,264,1069,301
VID_20180108_205429_0007 21825.jpg,1920,1080,ball,1024,264,1063,300
VID_20180108_205429_0007 21826.jpg,1920,1080,ball,1015,263,1062,304
VID_20180108_205429_0007 21828.jpg,1920,1080,ball,1005,265,1047,304
VID_20180108_205429_0007 21829.jpg,1920,1080,ball,994,265,1041,305
VID_20180108_205429_0007 21830.jpg,1920,1080,ball,995,266,1037,313
VID_20180108_205429_0007 21831.jpg,1920,1080,ball,988,269,1025,314
VID_20180108_205429_0007 21832.jpg,1920,1080,ball,983,272,1025,314
VID_20180108_205429_0007 21833.jpg,1920,1080,ball,982,276,1019,313
VID_20180108_205429_0007 21834.jpg,1920,1080,ball,979,273,1013,316
VID_20180108_205429_0007 21835.jpg,1920,1080,ball,976,280,1010,316
VID_20180108_205429_0007 21839.jpg,1920,1080,ball,950,292,985,321
VID_20180108_205429_0007 21840.jpg,1920,1080,ball,940,299,986,329
VID_20180108_205429_0007 21841.jpg,1920,1080,ball,937,294,975,330
VID_20180108_205429_0007 21844.jpg,1920,1080,ball,936,298,974,330
VID_20180108_205429_0007 21845.jpg,1920,1080,ball,936,291,976,332
VID_20180108_205429_0007 21846.jpg,1920,1080,ball,935,288,976,333
VID_20180108_205429_0007 21847.jpg,1920,1080,ball,936,289,972,330
VID_20180108_205429_0007 21848.jpg,1920,1080,ball,934,288,978,330
VID_20180108_205429_0007 21849.jpg,1920,1080,ball,936,292,974,326
VID_20180108_205429_0007 21850.jpg,1920,1080,ball,936,292,971,331
VID_20180108_205429_0007 21851.jpg,1920,1080,ball,939,289,977,330
VID_20180108_205429_0007 21852.jpg,1920,1080,ball,935,286,974,328
VID_20180108_205429_0007 21853.jpg,1920,1080,ball,938,286,977,327
VID_20180108_205429_0007 21854.jpg,1920,1080,ball,936,287,974,329
VID_20180108_205429_0007 21855.jpg,1920,1080,ball,934,291,975,330
VID_20180108_205429_0007 21856.jpg,1920,1080,ball,937,292,974,333
VID_20180108_205429_0007 21857.jpg,1920,1080,ball,938,296,972,336
VID_20180108_205429_0007 21860.jpg,1920,1080,ball,937,304,970,337
VID_20180108_205429_0007 21861.jpg,1920,1080,ball,935,306,977,341
VID_20180108_205429_0007 21862.jpg,1920,1080,ball,934,313,975,346
VID_20180108_205429_0007 21863.jpg,1920,1080,ball,936,317,973,349
VID_20180108_205429_0007 21865.jpg,1920,1080,ball,933,323,979,365
VID_20180108_205429_0007 21866.jpg,1920,1080,ball,931,326,973,359
VID_20180108_205429_0007 21867.jpg,1920,1080,ball,937,330,975,359
VID_20180108_205429_0007 21868.jpg,1920,1080,ball,937,336,972,368
VID_20180108_205429_0007 21870.jpg,1920,1080,ball,934,349,977,378
VID_20180108_205429_0007 21871.jpg,1920,1080,ball,935,349,978,386
VID_20180108_205429_0007 21872.jpg,1920,1080,ball,937,350,977,390
VID_20180108_205429_0007 21873.jpg,1920,1080,ball,938,347,979,394
VID_20180108_205429_0007 21874.jpg,1920,1080,ball,930,354,979,395
VID_20180108_205429_0007 21877.jpg,1920,1080,ball,933,368,979,407
VID_20180108_205429_0007 21878.jpg,1920,1080,ball,934,372,980,410
VID_20180108_205429_0007 21880.jpg,1920,1080,ball,935,379,977,417
VID_20180108_205429_0007 18905.jpg,1920,1080,ball,904,539,944,573
VID_20180108_205429_0007 18906.jpg,1920,1080,ball,906,538,941,570
VID_20180108_205429_0007 18907.jpg,1920,1080,ball,910,533,941,566
VID_20180108_205429_0007 18908.jpg,1920,1080,ball,906,534,942,570
VID_20180108_205429_0007 18909.jpg,1920,1080,ball,906,530,950,567
VID_20180108_205429_0007 18910.jpg,1920,1080,ball,908,526,947,563
